1.000000,10.000000,10.000000,0.884804,-0.018318
2.000000,10.000000,10.000000,0.566020,0.011040
3.000000,10.000000,10.000000,0.444751,0.014737
4.000000,10.000000,10.000000,0.374617,0.014619
5.000000,10.000000,10.000000,0.322126,0.018824
6.000000,10.000000,10.000000,0.303747,0.010545
7.000000,10.000000,10.000000,0.278202,0.010513
8.000000,10.000000,10.000000,0.259216,0.009919
9.000000,10.000000,10.000000,0.247134,0.007899
10.000000,10.000000,10.000000,0.232393,0.007059
